,ImageID,PSD95 Counts,Normalized distance from pia (%),old_names,Animal,Sex,Genotype,Age
23,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,162.0,48.0,AB7929,AB7929,M,cko,42
24,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,158.0,50.0,AB7929,AB7929,M,cko,42
25,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,194.0,52.0,AB7929,AB7929,M,cko,42
26,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,210.0,54.0,AB7929,AB7929,M,cko,42
27,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,185.0,56.0,AB7929,AB7929,M,cko,42
28,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,237.0,58.0,AB7929,AB7929,M,cko,42
29,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,60.0,AB7929,AB7929,M,cko,42
30,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,232.0,62.0,AB7929,AB7929,M,cko,42
31,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,213.0,64.0,AB7929,AB7929,M,cko,42
32,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,206.0,66.0,AB7929,AB7929,M,cko,42
33,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,250.0,68.0,AB7929,AB7929,M,cko,42
34,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,238.0,70.0,AB7929,AB7929,M,cko,42
35,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,223.0,72.0,AB7929,AB7929,M,cko,42
36,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,191.0,74.0,AB7929,AB7929,M,cko,42
37,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,110.0,76.0,AB7929,AB7929,M,cko,42
38,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,162.0,78.0,AB7929,AB7929,M,cko,42
39,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,177.0,80.0,AB7929,AB7929,M,cko,42
40,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,167.0,82.0,AB7929,AB7929,M,cko,42
41,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,182.0,84.0,AB7929,AB7929,M,cko,42
42,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,154.0,86.0,AB7929,AB7929,M,cko,42
43,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,171.0,88.0,AB7929,AB7929,M,cko,42
44,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,150.0,90.0,AB7929,AB7929,M,cko,42
45,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,119.0,92.0,AB7929,AB7929,M,cko,42
46,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,81.0,94.0,AB7929,AB7929,M,cko,42
47,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,70.0,96.0,AB7929,AB7929,M,cko,42
48,AB7929_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,34.0,98.0,AB7929,AB7929,M,cko,42
0,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,2.0,AB7929,AB7929,M,cko,42
1,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,100.0,4.0,AB7929,AB7929,M,cko,42
2,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,6.0,AB7929,AB7929,M,cko,42
3,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,180.0,8.0,AB7929,AB7929,M,cko,42
4,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,156.0,10.0,AB7929,AB7929,M,cko,42
5,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,12.0,AB7929,AB7929,M,cko,42
6,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,14.0,AB7929,AB7929,M,cko,42
7,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,16.0,AB7929,AB7929,M,cko,42
8,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,170.0,18.0,AB7929,AB7929,M,cko,42
9,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,159.0,20.0,AB7929,AB7929,M,cko,42
10,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,137.0,22.0,AB7929,AB7929,M,cko,42
11,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,166.0,24.0,AB7929,AB7929,M,cko,42
12,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,142.0,26.0,AB7929,AB7929,M,cko,42
13,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,28.0,AB7929,AB7929,M,cko,42
14,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,122.0,30.0,AB7929,AB7929,M,cko,42
15,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,119.0,32.0,AB7929,AB7929,M,cko,42
16,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,156.0,34.0,AB7929,AB7929,M,cko,42
17,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,220.0,36.0,AB7929,AB7929,M,cko,42
18,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,194.0,38.0,AB7929,AB7929,M,cko,42
19,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,124.0,40.0,AB7929,AB7929,M,cko,42
20,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,42.0,AB7929,AB7929,M,cko,42
21,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,157.0,44.0,AB7929,AB7929,M,cko,42
22,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,157.0,46.0,AB7929,AB7929,M,cko,42
23,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,177.0,48.0,AB7929,AB7929,M,cko,42
24,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,187.0,50.0,AB7929,AB7929,M,cko,42
25,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,228.0,52.0,AB7929,AB7929,M,cko,42
26,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,229.0,54.0,AB7929,AB7929,M,cko,42
27,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,190.0,56.0,AB7929,AB7929,M,cko,42
28,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,207.0,58.0,AB7929,AB7929,M,cko,42
29,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,60.0,AB7929,AB7929,M,cko,42
30,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,215.0,62.0,AB7929,AB7929,M,cko,42
31,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,239.0,64.0,AB7929,AB7929,M,cko,42
32,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,234.0,66.0,AB7929,AB7929,M,cko,42
33,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,68.0,AB7929,AB7929,M,cko,42
34,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,226.0,70.0,AB7929,AB7929,M,cko,42
35,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,171.0,72.0,AB7929,AB7929,M,cko,42
36,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,74.0,AB7929,AB7929,M,cko,42
37,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,155.0,76.0,AB7929,AB7929,M,cko,42
38,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,165.0,78.0,AB7929,AB7929,M,cko,42
39,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,166.0,80.0,AB7929,AB7929,M,cko,42
40,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,174.0,82.0,AB7929,AB7929,M,cko,42
41,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,145.0,84.0,AB7929,AB7929,M,cko,42
42,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,86.0,AB7929,AB7929,M,cko,42
43,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,128.0,88.0,AB7929,AB7929,M,cko,42
44,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,137.0,90.0,AB7929,AB7929,M,cko,42
45,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,86.0,92.0,AB7929,AB7929,M,cko,42
46,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,45.0,94.0,AB7929,AB7929,M,cko,42
47,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,32.0,96.0,AB7929,AB7929,M,cko,42
48,AB7929_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,8.0,98.0,AB7929,AB7929,M,cko,42
0,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,26.0,2.0,AB7929,AB7929,M,cko,42
1,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,88.0,4.0,AB7929,AB7929,M,cko,42
2,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,179.0,6.0,AB7929,AB7929,M,cko,42
3,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,209.0,8.0,AB7929,AB7929,M,cko,42
4,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,188.0,10.0,AB7929,AB7929,M,cko,42
5,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,178.0,12.0,AB7929,AB7929,M,cko,42
6,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,180.0,14.0,AB7929,AB7929,M,cko,42
7,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,179.0,16.0,AB7929,AB7929,M,cko,42
8,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,160.0,18.0,AB7929,AB7929,M,cko,42
9,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,163.0,20.0,AB7929,AB7929,M,cko,42
10,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,159.0,22.0,AB7929,AB7929,M,cko,42
11,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,128.0,24.0,AB7929,AB7929,M,cko,42
12,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,166.0,26.0,AB7929,AB7929,M,cko,42
13,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,141.0,28.0,AB7929,AB7929,M,cko,42
14,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,185.0,30.0,AB7929,AB7929,M,cko,42
15,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,32.0,AB7929,AB7929,M,cko,42
16,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,141.0,34.0,AB7929,AB7929,M,cko,42
17,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,188.0,36.0,AB7929,AB7929,M,cko,42
18,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,153.0,38.0,AB7929,AB7929,M,cko,42
19,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,169.0,40.0,AB7929,AB7929,M,cko,42
20,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,144.0,42.0,AB7929,AB7929,M,cko,42
21,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,173.0,44.0,AB7929,AB7929,M,cko,42
22,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,228.0,46.0,AB7929,AB7929,M,cko,42
23,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,48.0,AB7929,AB7929,M,cko,42
24,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,260.0,50.0,AB7929,AB7929,M,cko,42
25,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,296.0,52.0,AB7929,AB7929,M,cko,42
26,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,243.0,54.0,AB7929,AB7929,M,cko,42
27,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,274.0,56.0,AB7929,AB7929,M,cko,42
28,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,264.0,58.0,AB7929,AB7929,M,cko,42
29,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,234.0,60.0,AB7929,AB7929,M,cko,42
30,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,255.0,62.0,AB7929,AB7929,M,cko,42
31,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,64.0,AB7929,AB7929,M,cko,42
32,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,230.0,66.0,AB7929,AB7929,M,cko,42
33,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,204.0,68.0,AB7929,AB7929,M,cko,42
34,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,204.0,70.0,AB7929,AB7929,M,cko,42
35,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,147.0,72.0,AB7929,AB7929,M,cko,42
36,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,161.0,74.0,AB7929,AB7929,M,cko,42
37,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,146.0,76.0,AB7929,AB7929,M,cko,42
38,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,121.0,78.0,AB7929,AB7929,M,cko,42
39,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,58.0,80.0,AB7929,AB7929,M,cko,42
40,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,98.0,82.0,AB7929,AB7929,M,cko,42
41,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,87.0,84.0,AB7929,AB7929,M,cko,42
42,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,84.0,86.0,AB7929,AB7929,M,cko,42
43,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,62.0,88.0,AB7929,AB7929,M,cko,42
44,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,66.0,90.0,AB7929,AB7929,M,cko,42
45,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,58.0,92.0,AB7929,AB7929,M,cko,42
46,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,26.0,94.0,AB7929,AB7929,M,cko,42
47,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,36.0,96.0,AB7929,AB7929,M,cko,42
48,AB7929_V1_section3_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,4.0,98.0,AB7929,AB7929,M,cko,42
0,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,27.0,2.0,AB7930,AB7930,M,cko,42
1,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,86.0,4.0,AB7930,AB7930,M,cko,42
2,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,158.0,6.0,AB7930,AB7930,M,cko,42
3,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,183.0,8.0,AB7930,AB7930,M,cko,42
4,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,160.0,10.0,AB7930,AB7930,M,cko,42
5,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,12.0,AB7930,AB7930,M,cko,42
6,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,187.0,14.0,AB7930,AB7930,M,cko,42
7,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,163.0,16.0,AB7930,AB7930,M,cko,42
8,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,197.0,18.0,AB7930,AB7930,M,cko,42
9,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,189.0,20.0,AB7930,AB7930,M,cko,42
10,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,171.0,22.0,AB7930,AB7930,M,cko,42
11,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,164.0,24.0,AB7930,AB7930,M,cko,42
12,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,142.0,26.0,AB7930,AB7930,M,cko,42
13,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,203.0,28.0,AB7930,AB7930,M,cko,42
14,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,168.0,30.0,AB7930,AB7930,M,cko,42
15,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,211.0,32.0,AB7930,AB7930,M,cko,42
16,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,199.0,34.0,AB7930,AB7930,M,cko,42
17,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,178.0,36.0,AB7930,AB7930,M,cko,42
18,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,38.0,AB7930,AB7930,M,cko,42
19,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,212.0,40.0,AB7930,AB7930,M,cko,42
20,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,162.0,42.0,AB7930,AB7930,M,cko,42
21,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,44.0,AB7930,AB7930,M,cko,42
22,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,46.0,AB7930,AB7930,M,cko,42
23,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,240.0,48.0,AB7930,AB7930,M,cko,42
24,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,257.0,50.0,AB7930,AB7930,M,cko,42
25,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,242.0,52.0,AB7930,AB7930,M,cko,42
26,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,295.0,54.0,AB7930,AB7930,M,cko,42
27,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,252.0,56.0,AB7930,AB7930,M,cko,42
28,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,221.0,58.0,AB7930,AB7930,M,cko,42
29,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,253.0,60.0,AB7930,AB7930,M,cko,42
30,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,287.0,62.0,AB7930,AB7930,M,cko,42
31,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,244.0,64.0,AB7930,AB7930,M,cko,42
32,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,282.0,66.0,AB7930,AB7930,M,cko,42
33,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,242.0,68.0,AB7930,AB7930,M,cko,42
34,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,206.0,70.0,AB7930,AB7930,M,cko,42
35,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,216.0,72.0,AB7930,AB7930,M,cko,42
36,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,206.0,74.0,AB7930,AB7930,M,cko,42
37,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,170.0,76.0,AB7930,AB7930,M,cko,42
38,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,148.0,78.0,AB7930,AB7930,M,cko,42
39,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,123.0,80.0,AB7930,AB7930,M,cko,42
40,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,163.0,82.0,AB7930,AB7930,M,cko,42
41,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,169.0,84.0,AB7930,AB7930,M,cko,42
42,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,165.0,86.0,AB7930,AB7930,M,cko,42
43,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,134.0,88.0,AB7930,AB7930,M,cko,42
44,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,109.0,90.0,AB7930,AB7930,M,cko,42
45,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,99.0,92.0,AB7930,AB7930,M,cko,42
46,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,59.0,94.0,AB7930,AB7930,M,cko,42
47,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,18.0,96.0,AB7930,AB7930,M,cko,42
48,AB7930_V1_section1_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,8.0,98.0,AB7930,AB7930,M,cko,42
0,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,198.0,2.0,AB7930,AB7930,M,cko,42
1,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,223.0,4.0,AB7930,AB7930,M,cko,42
2,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,219.0,6.0,AB7930,AB7930,M,cko,42
3,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,205.0,8.0,AB7930,AB7930,M,cko,42
4,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,193.0,10.0,AB7930,AB7930,M,cko,42
5,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,12.0,AB7930,AB7930,M,cko,42
6,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,205.0,14.0,AB7930,AB7930,M,cko,42
7,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,216.0,16.0,AB7930,AB7930,M,cko,42
8,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,201.0,18.0,AB7930,AB7930,M,cko,42
9,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,220.0,20.0,AB7930,AB7930,M,cko,42
10,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,217.0,22.0,AB7930,AB7930,M,cko,42
11,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,195.0,24.0,AB7930,AB7930,M,cko,42
12,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,184.0,26.0,AB7930,AB7930,M,cko,42
13,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,222.0,28.0,AB7930,AB7930,M,cko,42
14,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,236.0,30.0,AB7930,AB7930,M,cko,42
15,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,215.0,32.0,AB7930,AB7930,M,cko,42
16,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,196.0,34.0,AB7930,AB7930,M,cko,42
17,AB7930_V1_section2_488-Cas9_594-PSD95_674-VGluT1_20240220_Merged-1.tif,185.0,36.0,AB7930,AB7930,M,cko,42
